x0,x1,shap0,shap1,label
-0.31439204301709156,-0.22222068476669335,-4.781560451611164,2.3327538430336587,0
-0.34365351333096944,-0.21852145396247488,-4.851667905416255,2.2247317996620795,0
0.10928124222547629,-0.2764423378289079,-5.410855684243608,-3.3558324243598276,0
-0.4650832245949988,-0.04361846488030229,-4.772259665199376,2.44303255063269,0
0.2521523243955715,-0.008326862358573573,-1.6060574745695309,-3.6899748282981273,0
-0.47112007561704433,-0.11820702555945936,-4.767192675410996,2.408481079598644,0
-0.047708597972781916,-0.2751142140009854,-5.78667708602842,-2.104125828156663,0
0.3860525029779222,-0.11670526788822688,-4.461344809083751,-4.177652955956157,0
-0.18626681015952634,-0.18781719672200925,-5.720844125145965,0.6178968117504735,0
-0.2846146093034253,-0.08414894471730473,-2.6906179582651117,4.237247149135361,0
-0.269107306098361,-0.0635597463948063,-2.6196618101470133,4.161010606527257,0
0.14460195172469895,-0.3228078559124403,-5.324639119190952,-3.523931831713121,0
-0.27113035277992326,0.033374148910775246,-4.695719010185101,1.1688400079165546,0
-0.22553444906508427,0.24204446203573401,0.4334353998446909,5.38335062580424,0
-0.32030682320279924,-0.2037749946651593,-4.781560451611157,2.3327538430336245,0
0.19563968023283554,-0.39188703384154255,-5.064116730611239,-3.5465005229996542,0
-0.03935060994745886,-0.22596271940216056,-5.829969282916923,-2.0399856229798514,0
0.09748416096170612,-0.10172537212066556,-2.8168761633499537,-2.424701180587304,0
0.2956270560304791,0.007616959912571055,-2.75648311751738,-4.24307491864535,0
-0.5633952940580006,-0.11402664866072006,-4.534443652409989,2.7228509266737486,0
-0.3321285324419451,-0.3438816885378468,-4.905432344808447,2.1585518258875886,0
0.2521530877080005,-0.008324599503144696,-1.6060574745695309,-3.6899748282981273,0
-0.5003320590631544,-0.04467670934537154,-4.750353559596586,2.372132183886391,0
-0.2815470366069005,0.002628930185123404,-2.8602556383889204,3.5461502776537457,0
-0.5142961303034249,-0.09273228597107894,-4.701897879515309,3.12327101842869,0
0.30105886307657687,0.08959788471157241,-1.6779595246138124,-4.406396801985704,0
0.25339909529045174,-0.06653620657273068,-2.8715745628103746,-3.732369785913942,0
-0.21924346077245732,0.20932410442300162,-1.056759907599523,3.8687054783645474,0
-0.5297036972699051,-0.24073466202650676,-4.612654430385449,2.78156383848337,0
0.17648267841987594,-0.38303382687769066,-5.064116730611239,-3.5465005229996542,0
0.19596879806423928,-0.02390065052192961,-0.08825731860158705,-2.2445845042957693,0
0.035477146319425966,-0.13718181484395292,-2.979339902787861,-2.3455667884995,0
-0.30642566695040907,-0.23319837278691916,-5.058610472237295,1.972146479441461,0
-0.2818306522165385,0.30479594965580187,-0.07055352141241836,5.564456846657199,0
0.288751313757196,0.04796831145867957,2.4262101772403732,-0.0014225197808460464,0
-0.19349941259531114,-0.13848597921183975,-5.446345615010046,0.9345289071621563,0
-0.17904083442208965,-0.15204635966289864,-5.50710140984599,0.8746314126152248,0
0.037797873847535454,-0.2909469271978118,-5.7555086014052526,-2.1336018491125603,0
-0.14755887670026335,-0.32943657384176656,-5.41629275078075,-1.2326217044581889,0
-0.4589742039810668,-0.051730441394445596,-4.750353559596586,2.372132183886391,0
-0.3363766019627719,-0.2459903727639404,-4.781560451611157,2.3327538430336245,0
-0.48467758680811723,0.3407680088936569,-1.7275702363846241,6.245437229175845,0
-0.25379644280483515,0.08027698226737064,-1.6306704494832898,5.734165615734093,0
-0.04999130993260217,-0.08266324525664387,-3.669844943869064,-0.03722091707779492,0
-0.17534785866049457,-0.22510406837273012,-5.55474268562017,0.9638137080161258,0
-0.5072293802649345,0.41228701950883234,-0.4309129435677388,6.746921073105714,0
-0.21028395179321813,-0.02779706124815962,-4.868785086500616,0.33667814633111454,0
-0.5072293802649345,0.41228701950883234,-0.4309129435677388,6.746921073105714,0
-0.2507227563690033,-0.23164017482613275,-5.344096477097919,1.6059816199422492,0
0.0182113134020547,-0.1266004967483369,-3.7295944680962374,-2.290999221911871,0
0.17341686508067153,-0.2639003590194054,-5.277332008126112,-3.911279624335587,0
-0.14522565383858674,-0.4027478503713374,-5.5430839069661495,-1.4110364148531573,0
-0.20991560031428116,-0.13472057627399153,-5.720844125145965,0.6178968117504735,0
-0.2141438552264599,-0.11740333217003973,-5.50710140984599,0.8746314126152248,0
-0.2500001773276724,-0.30060870623206704,-5.557838535732438,1.3492468840175025,0
0.02883817175347025,-0.3812545662998535,-5.7555086014052526,-2.1336018491125603,0
-0.16510862580259278,-0.20270096523345135,-5.55474268562017,0.9638137080161258,0
-0.21751131332302484,-0.402566688809956,-5.457210151761969,-0.2967517165075267,0
0.25388577326277756,-0.27478217493648033,-5.02572128679481,-3.5366536144034164,0
-0.45815682387027007,0.40973097540763137,-0.02820919849777658,6.543532534484231,0
0.09916187648879425,-0.17917355428790654,-4.946466624613312,-2.304067958660694,0
-0.06340287543388666,-0.0303594976592483,-3.078053353503718,1.4143728426997098,0
-0.5534731092871011,-0.04284930703573595,-4.693645298988449,2.5704790686001044,0
0.08781836397182102,-0.1364131986555889,-4.508922533526199,-3.198370999726085,0
-0.09705410501756356,-0.44172894755044784,-5.850188883257867,-1.7610826719711163,0
0.0040883053593386625,-0.18986656357044138,-5.310999976452061,-2.166710502724718,0
0.159882558261762,-0.3300841816139656,-5.326096521864603,-3.4778952314723335,0
-0.3966469550776567,-0.025441109330366817,-4.735138342096146,2.368255122147086,0
-0.25296251932935,0.05766074598982431,-3.2796597759535735,2.669537539208691,0
-0.27596203484834353,0.09511966590057491,-1.5992867466394671,5.751264553474451,0
0.12330579556616755,-0.2988685795612594,-5.294703649499352,-3.5040533110559444,0
0.05799604270716051,-0.3810795528338617,-5.7555086014052526,-2.1336018491125603,0
-0.5092016505663048,-0.098709747395145,-4.767192675410996,2.408481079598644,0
0.1979581773548258,-0.34101436289224846,-5.064116730611239,-3.5465005229996542,0
-0.5602795557794807,-0.050375008507273916,-4.784644299902861,3.036691308124835,0
-0.04534250287532552,-0.19369674380251856,-5.3182056052018964,-1.9998969648383191,0
-0.33999193178834863,-0.1544515584082802,-4.905432344808447,2.1585518258875886,0
-0.07910464501729514,0.01052532207421703,-1.5647830720277311,2.7467040779386647,0
-0.14630547973976987,0.008122941569181568,-1.892091638596099,3.6790019945340413,0
0.0471078619666247,-0.13498693550583232,-2.7445058311986585,-2.1995537510955647,0
-0.34194233548562153,-0.1459055024220029,-4.796775958318544,2.336630840167287,0
-0.03131038006114999,-0.3403602079683056,-5.739254403605724,-2.1085566865471277,0
-0.36953617072195016,-0.25632470079615155,-4.781560451611157,2.3327538430336245,0
-0.2780738825751622,0.025504838889142477,-4.5600954975235,1.5405425669215695,0
-0.15884456288547083,-0.26831564464117974,-5.588568941259314,0.954633510363376,0
-0.040372102333824114,-0.30890865632653175,-5.76174263954024,-2.1009623986965336,0
0.24916741236123346,-0.0020718696070306207,1.741928188297368,-0.09115072979314544,0
-0.11709588612019514,-0.06915690354361194,-3.5023221457149436,0.8303640812354807,0
0.13057119596215017,-0.32168862717898944,-5.360352923658947,-3.382498996393931,0
0.0539026326630589,-0.31199521663066704,-5.357791794733266,-2.1801101067142374,0
-0.265154835326747,-0.07185616953745083,-2.54591358657263,4.459580159708332,0
-0.0773307197910073,-0.2908219566335455,-5.785595449066319,-2.0987532548307954,0
-0.3469313829859856,-0.20805292619744978,-4.801602479946116,2.3018724590406707,0
0.3806696741652523,-0.18228030528006012,-5.069268785749325,-4.105297852822856,0
0.02546612550753651,-0.2564272764633062,-5.2767749517477744,-2.134866587739933,0
0.30888890553708465,0.15984752783710682,2.0440391987745192,-2.3391869230114257,0
0.024121796129133292,-0.2634104553317976,-5.907873896214794,-2.089462166426257,0
0.39609941210587346,-0.1510223297131611,-4.426149101923895,-4.183603153238704,0
-0.5556751036599292,0.018754351885296117,-4.772259665199376,2.44303255063269,0
-0.3043140690356102,0.4546936935147644,1.5001980477319674,5.513323802693071,0
0.18737697396094022,-0.17834511061269664,-5.285630837052165,-3.9524970120755585,0
0.1566806161785607,-0.3943256044070814,-5.324639119190952,-3.523931831713121,0
0.031248049447146882,-0.4026819818173024,-5.912096427015457,-2.4482784496352306,0
0.20927510391921766,-0.22332655446375443,-5.194740465986235,-3.7038232596735,0
0.032710775156615766,-0.3393166190447179,-5.7555086014052526,-2.1336018491125603,0
0.0819499073188245,-0.35865898801001544,-5.341537403604547,-2.1550649028101843,0
-0.4999779511818092,0.09128151407620856,-4.227934335877301,2.545731714238446,0
-0.20731378000899217,0.16759990987273163,0.7397117051085432,6.222798327733795,0
-0.4779880324276856,-0.0025221897644033702,-4.693645298988449,2.5704790686001044,0
-0.4903858164615514,0.023198410705813268,-4.750353559596586,2.372132183886391,0
0.19110986797313248,-0.26809711718156465,-5.038608474476061,-3.4731100574042117,0
-0.11305844533778485,-0.1205505497904377,-3.809536665389255,1.541656521829872,0
-0.412340815858129,-0.08153168655885493,-4.750353559596586,2.372132183886391,0
-0.20130556284106468,-0.3201446550860386,-5.586249950550304,0.9565378419521132,0
-0.23344875219725364,-0.0536824278616132,-4.686242728722626,1.4835184736708467,0
-0.08434890695636682,-0.18568750007765897,-5.770557484579075,-1.7070470177824755,0
-0.24416777116928645,-0.2688085403662069,-5.108466967813847,1.7587263646618607,0
-0.1427595180051665,-0.18036086784789443,-5.0453678965297915,1.029446738345375,0
0.10588525876080511,-0.30634734581390927,-5.304613775060152,-2.3200173817955063,0
0.24767183410114244,-0.07801111247933315,-2.888091044111739,-3.7235420026683164,0
-0.4981791922553279,-0.009258724391762983,-4.750353559596586,2.372132183886391,0
-0.5416988241115593,-0.012682661031545977,-4.693645298988449,2.5704790686001044,0
-0.27304642364196907,0.34616455772776406,0.21693292050139507,5.5085689497592165,0
0.24233986058094503,0.02448334112475194,2.0137706496308536,0.012139290044016454,0
-0.3229122847437548,0.32098790133337435,0.03578014869058198,5.769287651648294,0
-0.20081897375682048,-0.22523877606649167,-5.538140534900431,0.9851774511004802,0
-0.34558931631604317,0.46069274775305513,1.0726569108597517,5.160031870104962,0
0.11669684842191512,-0.2562635791732627,-5.342732955121993,-3.4517061582361395,0
0.0042109511118025465,-0.4184068433992161,-6.007237605289995,-1.8847879971185562,0
0.05413732790968682,-0.31115541089794446,-5.414670758965704,-2.1589830179160288,0
0.1944249150413509,-0.21669439816845187,-5.050759021831711,-3.4655472660080804,0
-0.379884042663035,-0.2496993074457473,-4.781560451611157,2.3327538430336245,0
-0.10805233494299786,-0.17855211379093283,-5.006435791392766,0.37138606704987515,0
-0.05425937215353623,-0.029179000089492434,-3.09547074826861,1.2329677974459885,0
-0.31621896281034195,0.3304469645645603,0.03578014869058198,5.769287651648294,0
-0.5295014491979454,-0.04958469662116322,-4.750353559596586,2.372132183886391,0
-0.5342829581500171,-0.1426875400593048,-4.701897879515309,3.12327101842869,0
-0.3439040422719219,-0.27025271566063475,-4.801602479946116,2.3018724590406707,0
-0.5507252300534052,-0.10448059152208272,-4.693645298988449,2.5704790686001044,0
-0.48467758680811723,0.3407680088936569,-1.7275702363846241,6.245437229175845,0
0.14851806932279557,-0.21393482345749787,-4.607019023351527,-2.3114261766077027,0
0.10820169840256065,-0.07713387168866447,-3.7318150010604443,-2.8462347532502963,0
-0.11742480450390971,-0.32016593947854494,-5.794985199735599,-1.6799235800527068,0
0.18465114800104496,-0.31386860510014014,-5.064116730611239,-3.5465005229996542,0
-0.5059100348258413,-0.028595907126345795,-4.750353559596586,2.372132183886391,0
0.18187718426848806,-0.0232108303603307,-1.73460303247069,-3.695027008764702,0
0.05176289595046224,-0.35741449302242095,-5.7555086014052526,-2.1336018491125603,0
0.20145901803292868,-0.19798011112611275,-3.7884702982116853,-2.672352248487606,0
0.006275843749700623,-0.2873010068420492,-5.843111726068927,-2.069263935207284,0
-0.26335389315013374,-0.0472027550591698,-5.310690579622324,0.9008888835096135,0
-0.3482892435325808,-0.21117801038612213,-4.781560451611157,2.3327538430336245,0
-0.2599273705260338,0.2775813118151801,0.4539753547096106,5.424121863948487,0
0.0061405637788473685,-0.4051923701795202,-5.9954771017300645,-2.016276376010953,0
-0.5603426701788548,0.042302158898532595,-4.693645298988449,2.5704790686001044,0
-0.2615253706685459,-0.014858870417661891,-4.496743836797833,1.4319250266332384,0
0.16558068303276996,-0.1618709771576537,-4.867422264314275,-3.305406704883693,0
0.28745549738968607,-0.1862568926557224,-5.148520153134493,-3.652476951669475,0
0.157630277291401,-0.274881148869551,-5.329904751666159,-3.4638130858723857,0
0.20641876408303575,-0.14311637074797337,-4.4542224866174065,-3.5789610479085425,0
-0.011542916583367136,-0.1245971555737796,-3.246560581205799,-1.8348780694551154,0
-0.1405716135222818,-0.3820132863635797,-5.815934593019599,-1.6898943932434742,0
-0.3475668292940866,-0.1793102202198056,-4.796775958318544,2.336630840167287,0
-0.2629652208834848,0.16939814348618998,-1.7927468133512199,4.214309728115678,0
-0.41710836881407115,0.005649742340864361,-4.750353559596586,2.372132183886391,0
-0.01762270071716189,-0.41528903655017324,-6.007237605289995,-1.8847879971185562,0
0.1389799922794935,-0.29958608900482586,-5.365189602923055,-3.4818071185232062,0
-0.2664972792740439,0.0036375296745628596,-3.141710441696988,2.903998110614042,0
-0.2730626744117589,0.0478715178036953,-2.979813145864744,3.4609907385503536,0
-0.3366125947470451,0.38369600123041103,0.44894248970776407,5.78650102741899,0
-0.2206745247083269,0.08650320249970259,-1.0482272881231716,4.960638627313313,0
0.06537087064657471,-0.048924099261121304,-1.7433037783505834,-1.5718347855610948,0
0.13962106648682743,-0.33563135354431495,-5.324639119190952,-3.523931831713121,0
0.31056964933522696,0.037830806605596956,2.5046392238192308,-0.05963009172614984,0
-0.33045618927872106,0.362526589439011,-0.04113356624572933,5.551041623437767,0
0.03526985676251707,-0.16073388012943687,-4.890455486569095,-2.269804050607365,0
0.1738218116488647,-0.24355646893802146,-5.070839475733105,-3.474822970040048,0
-0.45816991170430554,0.2637018255740999,-1.7170320738677687,6.251798285871528,0
-0.2038331160530154,-0.23921526562125325,-5.491792485667473,1.1506215397798782,0
0.32411401290319974,-0.02887491306103928,0.15196515668580718,-3.058374290220844,0
-0.4035510695530431,-0.0200535956491599,-4.419329832035078,2.413795136040229,0
-0.045708657491917354,-0.128356957068382,-3.7973469185504807,-1.8127055162113275,0
0.29903773161416336,-0.0097021782818149,-0.03629810745129183,-3.0581773217313173,0
-0.24602138407778354,0.25842257441221866,-0.031677467435129676,5.442817403180936,0
-0.23889021686352682,-0.15431775477635518,-5.306200431133496,1.1359448328224215,0
-0.30190697585626597,0.365930772778551,0.44719384695417924,5.063628472155399,0
-0.29258982325548444,0.29693939492835847,-0.04113356624572933,5.551041623437767,0
0.20532142503115272,-0.2239378038974732,-5.082209567651219,-3.474274630762703,0
-0.1373703484887353,-0.14111306880411922,-4.926984858812371,0.8920175886261538,0
0.15009116475782155,-0.3235283903076452,-5.326096521864603,-3.4778952314723335,0
0.2846865557627011,-0.15819986319424886,-5.1148162458028015,-4.030967491247474,0
0.24767183410114244,-0.07801111247933315,-2.888091044111739,-3.7235420026683164,0
-0.5271615934318251,-0.015522534957063155,-4.693645298988449,2.5704790686001044,0
0.1577950447857864,-0.14779492506070957,-2.9531161841725764,-2.7697779705337093,0
-0.06586637667664452,-0.358430121197561,-5.8916194144538885,-2.0644169219370894,0
-0.4467596684126203,0.5356989796943432,1.0866107658166426,6.048586928351406,0
-0.20731378000899217,0.16759990987273163,0.7397117051085432,6.222798327733795,0
-0.27949819931792863,-0.22886142592335448,-5.158534968174415,1.704886432525563,0
-0.19208457636699275,-0.03221355949936766,-4.853664522080819,0.31978674799817763,0
